]0;🐍Wi-Fi: off | code.py | 10.3.0\  1639.0 s | Boiler:  59.3°C [Set: 114.0°C ] | SSR: H1.00 | Err:  54.7 °C |  PP: 16.40 | PD:  0.01  | PI:  0.00 | Brew:  47.7°C |  0.00 bar [0.498 V]
  1731.9 s | Boiler:  86.4°C [Set: 114.0°C ] | SSR: H1.00 | Err:  27.6 °C |  PP:  8.27 | PD: -0.44  | PI:  0.00 | Brew:  49.5°C |  0.00 bar [0.498 V]
  1732.2 s | Boiler:  86.7°C [Set: 114.0°C ] | SSR: H1.00 | Err:  27.3 °C |  PP:  8.20 | PD: -0.45  | PI:  0.00 | Brew:  51.7°C |  0.00 bar [0.493 V]
  1732.5 s | Boiler:  86.7°C [Set: 114.0°C ] | SSR: H1.00 | Err:  27.3 °C |  PP:  8.20 | PD: -0.44  | PI:  0.00 | Brew:  50.7°C |  0.00 bar [0.498 V]
  1732.8 s | Boiler:  87.0°C [Set: 114.0°C ] | SSR: H1.00 | Err:  27.0 °C |  PP:  8.10 | PD: -0.46  | PI:  0.00 | Brew:  50.9°C |  0.00 bar [0.497 V]
  1733.1 s | Boiler:  86.8°C [Set: 114.0°C ] | SSR: H1.00 | Err:  27.2 °C |  PP:  8.17 | PD: -0.43  | PI:  0.00 | Brew:  48.6°C |  0.00 bar [0.500 V]
  1733.4 s | Boiler:  87.4°C [Set: 114.0°C ] | SSR: H1.00 | Err:  26.6 °C |  PP:  7.99 | PD: -0.46  | PI:  0.00 | Brew:  47.9°C |  0.00 bar [0.498 V]
  1733.8 s | Boiler:  87.5°C [Set: 114.0°C ] | SSR: H1.00 | Err:  26.5 °C |  PP:  7.96 | PD: -0.46  | PI:  0.00 | Brew:  50.3°C |  0.00 bar [0.497 V]
  1734.1 s | Boiler:  87.6°C [Set: 114.0°C ] | SSR: H1.00 | Err:  26.4 °C |  PP:  7.92 | PD: -0.46  | PI:  0.00 | Brew:  47.9°C |  0.00 bar [0.495 V]
  1734.4 s | Boiler:  87.7°C [Set: 114.0°C ] | SSR: H1.00 | Err:  26.3 °C |  PP:  7.88 | PD: -0.45  | PI:  0.00 | Brew:  51.3°C |  0.00 bar [0.498 V]
  1734.7 s | Boiler:  87.7°C [Set: 114.0°C ] | SSR: H1.00 | Err:  26.3 °C |  PP:  7.88 | PD: -0.44  | PI:  0.00 | Brew:  49.5°C |  0.00 bar [0.495 V]
  1735.0 s | Boiler:  88.1°C [Set: 114.0°C ] | SSR: H1.00 | Err:  25.9 °C |  PP:  7.77 | PD: -0.46  | PI:  0.00 | Brew:  50.6°C |  0.00 bar [0.495 V]
  1735.4 s | Boiler:  88.0°C [Set: 114.0°C ] | SSR: H1.00 | Err:  26.0 °C |  PP:  7.81 | PD: -0.44  | PI:  0.00 | Brew:  49.4°C |  0.00 bar [0.500 V]
  1735.7 s | Boiler:  88.1°C [Set: 114.0°C ] | SSR: H1.00 | Err:  25.9 °C |  PP:  7.77 | PD: -0.44  | PI:  0.00 | Brew:  58.8°C |  0.00 bar [0.500 V]
  1736.0 s | Boiler:  88.1°C [Set: 114.0°C ] | SSR: H1.00 | Err:  25.9 °C |  PP:  7.77 | PD: -0.42  | PI:  0.00 | Brew:  45.7°C |  0.00 bar [0.497 V]
  1736.3 s | Boiler:  88.3°C [Set: 114.0°C ] | SSR: H1.00 | Err:  25.7 °C |  PP:  7.70 | PD: -0.43  | PI:  0.00 | Brew:  47.8°C |  0.00 bar [0.495 V]
  1736.6 s | Boiler:  88.5°C [Set: 114.0°C ] | SSR: H1.00 | Err:  25.5 °C |  PP:  7.66 | PD: -0.43  | PI:  0.00 | Brew:  47.3°C |  0.00 bar [0.497 V]
  1736.9 s | Boiler:  88.5°C [Set: 114.0°C ] | SSR: H1.00 | Err:  25.5 °C |  PP:  7.66 | PD: -0.42  | PI:  0.00 | Brew:  49.7°C |  0.00 bar [0.497 V]
  1737.2 s | Boiler:  88.8°C [Set: 114.0°C ] | SSR: H1.00 | Err:  25.2 °C |  PP:  7.55 | PD: -0.44  | PI:  0.00 | Brew:  50.5°C |  0.00 bar [0.495 V]
  1737.5 s | Boiler:  88.8°C [Set: 114.0°C ] | SSR: H1.00 | Err:  25.2 °C |  PP:  7.55 | PD: -0.43  | PI:  0.00 | Brew:  48.7°C |  0.00 bar [0.491 V]
  1737.8 s | Boiler:  88.6°C [Set: 114.0°C ] | SSR: H1.00 | Err:  25.4 °C |  PP:  7.63 | PD: -0.40  | PI:  0.00 | Brew:  50.3°C |  0.00 bar [0.495 V]
  1738.1 s | Boiler:  88.7°C [Set: 114.0°C ] | SSR: H1.00 | Err:  25.3 °C |  PP:  7.59 | PD: -0.40  | PI:  0.00 | Brew:  46.2°C |  0.00 bar [0.498 V]
  1738.4 s | Boiler:  89.1°C [Set: 114.0°C ] | SSR: H1.00 | Err:  24.9 °C |  PP:  7.48 | PD: -0.42  | PI:  0.00 | Brew:  49.5°C |  0.00 bar [0.495 V]
  1738.7 s | Boiler:  89.2°C [Set: 114.0°C ] | SSR: H1.00 | Err:  24.8 °C |  PP:  7.44 | PD: -0.41  | PI:  0.00 | Brew:  47.4°C |  0.00 bar [0.497 V]
  1739.0 s | Boiler:  88.5°C [Set: 114.0°C ] | SSR: H1.00 | Err:  25.5 °C |  PP:  7.66 | PD: -0.35  | PI:  0.00 | Brew:  51.0°C |  0.00 bar [0.495 V]
  1739.4 s | Boiler:  89.2°C [Set: 114.0°C ] | SSR: H1.00 | Err:  24.8 °C |  PP:  7.44 | PD: -0.40  | PI:  0.00 | Brew:  52.4°C |  0.00 bar [0.497 V]
  1739.7 s | Boiler:  89.0°C [Set: 114.0°C ] | SSR: H1.00 | Err:  25.0 °C |  PP:  7.51 | PD: -0.37  | PI:  0.00 | Brew:  49.6°C |  0.00 bar [0.498 V]
  1740.0 s | Boiler:  89.3°C [Set: 114.0°C ] | SSR: H1.00 | Err:  24.7 °C |  PP:  7.40 | PD: -0.39  | PI:  0.00 | Brew:  50.3°C |  0.00 bar [0.498 V]
  1740.3 s | Boiler:  89.2°C [Set: 114.0°C ] | SSR: H1.00 | Err:  24.8 °C |  PP:  7.44 | PD: -0.37  | PI:  0.00 | Brew:  47.9°C |  0.00 bar [0.498 V]
  1740.6 s | Boiler:  89.6°C [Set: 114.0°C ] | SSR: H1.00 | Err:  24.4 °C |  PP:  7.32 | PD: -0.39  | PI:  0.00 | Brew:  45.9°C |  0.00 bar [0.498 V]
  1740.9 s | Boiler:  89.6°C [Set: 114.0°C ] | SSR: H1.00 | Err:  24.4 °C |  PP:  7.32 | PD: -0.38  | PI:  0.00 | Brew:  53.5°C |  0.00 bar [0.500 V]
  1741.2 s | Boiler:  89.7°C [Set: 114.0°C ] | SSR: H1.00 | Err:  24.3 °C |  PP:  7.28 | PD: -0.38  | PI:  0.00 | Brew:  48.9°C |  0.00 bar [0.497 V]
  1741.6 s | Boiler:  88.7°C [Set: 114.0°C ] | SSR: H1.00 | Err:  25.3 °C |  PP:  7.59 | PD: -0.29  | PI:  0.00 | Brew:  49.9°C |  0.00 bar [0.495 V]
  1741.9 s | Boiler:  89.8°C [Set: 114.0°C ] | SSR: H1.00 | Err:  24.2 °C |  PP:  7.25 | PD: -0.37  | PI:  0.00 | Brew:  50.2°C |  0.00 bar [0.498 V]
  1742.2 s | Boiler:  90.1°C [Set: 114.0°C ] | SSR: H1.00 | Err:  23.9 °C |  PP:  7.17 | PD: -0.38  | PI:  0.00 | Brew:  50.5°C |  0.00 bar [0.493 V]
  1742.5 s | Boiler:  90.5°C [Set: 114.0°C ] | SSR: H1.00 | Err:  23.5 °C |  PP:  7.05 | PD: -0.40  | PI:  0.00 | Brew:  50.6°C |  0.00 bar [0.500 V]
  1742.8 s | Boiler:  90.6°C [Set: 114.0°C ] | SSR: H1.00 | Err:  23.4 °C |  PP:  7.01 | PD: -0.40  | PI:  0.00 | Brew:  49.0°C |  0.00 bar [0.500 V]
  1743.1 s | Boiler:  90.9°C [Set: 114.0°C ] | SSR: H1.00 | Err:  23.1 °C |  PP:  6.93 | PD: -0.41  | PI:  0.00 | Brew:  49.2°C |  0.00 bar [0.497 V]
  1743.4 s | Boiler:  90.9°C [Set: 114.0°C ] | SSR: H1.00 | Err:  23.1 °C |  PP:  6.93 | PD: -0.40  | PI:  0.00 | Brew:  47.6°C |  0.00 bar [0.497 V]
  1743.7 s | Boiler:  90.8°C [Set: 114.0°C ] | SSR: H1.00 | Err:  23.2 °C |  PP:  6.97 | PD: -0.38  | PI:  0.00 | Brew:  48.4°C |  0.00 bar [0.497 V]
  1744.0 s | Boiler:  90.9°C [Set: 114.0°C ] | SSR: H1.00 | Err:  23.1 °C |  PP:  6.93 | PD: -0.38  | PI:  0.00 | Brew:  49.5°C |  0.00 bar [0.497 V]
  1744.3 s | Boiler:  91.3°C [Set: 114.0°C ] | SSR: H1.00 | Err:  22.7 °C |  PP:  6.81 | PD: -0.40  | PI:  0.00 | Brew:  47.5°C |  0.00 bar [0.500 V]
  1744.6 s | Boiler:  91.4°C [Set: 114.0°C ] | SSR: H1.00 | Err:  22.6 °C |  PP:  6.77 | PD: -0.40  | PI:  0.00 | Brew:  47.7°C |  0.00 bar [0.498 V]
  1745.0 s | Boiler:  90.5°C [Set: 114.0°C ] | SSR: H1.00 | Err:  23.5 °C |  PP:  7.05 | PD: -0.32  | PI:  0.00 | Brew:  47.9°C |  0.00 bar [0.498 V]
Failed to write to flash. Is the drive write-protected? [Errno 30] Read-only filesystem
  1745.3 s | Boiler:  91.7°C [Set: 114.0°C ] | SSR: H1.00 | Err:  22.3 °C |  PP:  6.69 | PD: -0.40  | PI:  0.00 | Brew:  52.0°C |  0.00 bar [0.497 V]
  1745.7 s | Boiler:  91.7°C [Set: 114.0°C ] | SSR: H1.00 | Err:  22.3 °C |  PP:  6.69 | PD: -0.39  | PI:  0.00 | Brew:  47.3°C |  0.00 bar [0.493 V]
  1745.9 s | Boiler:  91.7°C [Set: 114.0°C ] | SSR: H1.00 | Err:  22.3 °C |  PP:  6.69 | PD: -0.38  | PI:  0.00 | Brew:  47.3°C |  0.00 bar [0.495 V]
  1746.2 s | Boiler:  92.3°C [Set: 114.0°C ] | SSR: H1.00 | Err:  21.7 °C |  PP:  6.52 | PD: -0.41  | PI:  0.00 | Brew:  50.3°C |  0.00 bar [0.495 V]
  1746.6 s | Boiler:  92.5°C [Set: 114.0°C ] | SSR: H1.00 | Err:  21.5 °C |  PP:  6.44 | PD: -0.43  | PI:  0.00 | Brew:  48.8°C |  0.00 bar [0.498 V]
  1746.9 s | Boiler:  92.1°C [Set: 114.0°C ] | SSR: H1.00 | Err:  21.9 °C |  PP:  6.57 | PD: -0.38  | PI:  0.00 | Brew:  48.4°C |  0.00 bar [0.495 V]
  1747.2 s | Boiler:  92.3°C [Set: 114.0°C ] | SSR: H1.00 | Err:  21.7 °C |  PP:  6.52 | PD: -0.38  | PI:  0.00 | Brew:  48.6°C |  0.00 bar [0.495 V]
  1747.5 s | Boiler:  92.5°C [Set: 114.0°C ] | SSR: H1.00 | Err:  21.5 °C |  PP:  6.44 | PD: -0.40  | PI:  0.00 | Brew:  48.0°C |  0.00 bar [0.495 V]
  1747.8 s | Boiler:  92.3°C [Set: 114.0°C ] | SSR: H1.00 | Err:  21.7 °C |  PP:  6.52 | PD: -0.36  | PI:  0.00 | Brew:  51.0°C |  0.00 bar [0.497 V]
  1748.1 s | Boiler:  92.7°C [Set: 114.0°C ] | SSR: H1.00 | Err:  21.3 °C |  PP:  6.40 | PD: -0.39  | PI:  0.00 | Brew:  48.3°C |  0.00 bar [0.497 V]
  1748.4 s | Boiler:  92.5°C [Set: 114.0°C ] | SSR: H1.00 | Err:  21.5 °C |  PP:  6.44 | PD: -0.37  | PI:  0.00 | Brew:  48.6°C |  0.00 bar [0.498 V]
  1748.7 s | Boiler:  92.7°C [Set: 114.0°C ] | SSR: H1.00 | Err:  21.3 °C |  PP:  6.40 | PD: -0.37  | PI:  0.00 | Brew:  50.4°C |  0.01 bar [0.502 V]
  1749.1 s | Boiler:  93.0°C [Set: 114.0°C ] | SSR: H1.00 | Err:  21.0 °C |  PP:  6.31 | PD: -0.38  | PI:  0.00 | Brew:  50.2°C |  0.00 bar [0.495 V]
  1749.4 s | Boiler:  93.0°C [Set: 114.0°C ] | SSR: H1.00 | Err:  21.0 °C |  PP:  6.31 | PD: -0.37  | PI:  0.00 | Brew:  52.1°C |  0.00 bar [0.495 V]
  1749.7 s | Boiler:  93.0°C [Set: 114.0°C ] | SSR: H1.00 | Err:  21.0 °C |  PP:  6.31 | PD: -0.36  | PI:  0.00 | Brew:  46.6°C |  0.00 bar [0.495 V]
  1750.0 s | Boiler:  93.2°C [Set: 114.0°C ] | SSR: H1.00 | Err:  20.8 °C |  PP:  6.23 | PD: -0.37  | PI:  0.00 | Brew:  47.3°C |  0.00 bar [0.500 V]
  1750.3 s | Boiler:  93.7°C [Set: 114.0°C ] | SSR: H1.00 | Err:  20.3 °C |  PP:  6.10 | PD: -0.40  | PI:  0.00 | Brew:  47.5°C |  0.00 bar [0.500 V]
  1750.7 s | Boiler:  93.5°C [Set: 114.0°C ] | SSR: H1.00 | Err:  20.5 °C |  PP:  6.14 | PD: -0.38  | PI:  0.00 | Brew:  49.2°C |  0.00 bar [0.500 V]
  1751.0 s | Boiler:  93.7°C [Set: 114.0°C ] | SSR: H1.00 | Err:  20.3 °C |  PP:  6.10 | PD: -0.38  | PI:  0.00 | Brew:  47.5°C |  0.00 bar [0.500 V]
  1751.3 s | Boiler:  94.0°C [Set: 114.0°C ] | SSR: H1.00 | Err:  20.0 °C |  PP:  6.01 | PD: -0.39  | PI:  0.00 | Brew:  47.3°C |  0.00 bar [0.498 V]
  1751.6 s | Boiler:  93.8°C [Set: 114.0°C ] | SSR: H1.00 | Err:  20.2 °C |  PP:  6.06 | PD: -0.37  | PI:  0.00 | Brew:  48.7°C |  0.00 bar [0.500 V]
  1751.9 s | Boiler:  94.1°C [Set: 114.0°C ] | SSR: H1.00 | Err:  19.9 °C |  PP:  5.97 | PD: -0.38  | PI:  0.00 | Brew:  45.7°C |  0.00 bar [0.500 V]
  1752.2 s | Boiler:  94.1°C [Set: 114.0°C ] | SSR: H1.00 | Err:  19.9 °C |  PP:  5.97 | PD: -0.37  | PI:  0.00 | Brew:  44.7°C |  0.00 bar [0.497 V]
  1752.5 s | Boiler:  94.4°C [Set: 114.0°C ] | SSR: H1.00 | Err:  19.6 °C |  PP:  5.88 | PD: -0.39  | PI:  0.00 | Brew:  45.7°C |  0.01 bar [0.502 V]
  1752.9 s | Boiler:  94.3°C [Set: 114.0°C ] | SSR: H1.00 | Err:  19.7 °C |  PP:  5.92 | PD: -0.36  | PI:  0.00 | Brew:  48.6°C |  0.00 bar [0.497 V]
  1753.2 s | Boiler:  94.4°C [Set: 114.0°C ] | SSR: H1.00 | Err:  19.6 °C |  PP:  5.88 | PD: -0.37  | PI:  0.00 | Brew:  49.0°C |  0.00 bar [0.498 V]
  1753.5 s | Boiler:  94.3°C [Set: 114.0°C ] | SSR: H1.00 | Err:  19.7 °C |  PP:  5.92 | PD: -0.35  | PI:  0.00 | Brew:  49.5°C |  0.00 bar [0.498 V]
  1753.8 s | Boiler:  94.7°C [Set: 114.0°C ] | SSR: H1.00 | Err:  19.3 °C |  PP:  5.79 | PD: -0.37  | PI:  0.00 | Brew:  53.4°C |  0.00 bar [0.497 V]
  1754.1 s | Boiler:  94.8°C [Set: 114.0°C ] | SSR: H1.00 | Err:  19.2 °C |  PP:  5.75 | PD: -0.37  | PI:  0.00 | Brew:  49.6°C |  0.00 bar [0.498 V]
  1754.5 s | Boiler:  95.1°C [Set: 114.0°C ] | SSR: H1.00 | Err:  18.9 °C |  PP:  5.66 | PD: -0.39  | PI:  0.00 | Brew:  48.6°C |  0.00 bar [0.497 V]
  1754.8 s | Boiler:  95.1°C [Set: 114.0°C ] | SSR: H1.00 | Err:  18.9 °C |  PP:  5.66 | PD: -0.38  | PI:  0.00 | Brew:  49.8°C |  0.00 bar [0.498 V]
  1755.0 s | Boiler:  95.1°C [Set: 114.0°C ] | SSR: H1.00 | Err:  18.9 °C |  PP:  5.66 | PD: -0.37  | PI:  0.00 | Brew:  50.6°C |  0.00 bar [0.497 V]
  1755.3 s | Boiler:  95.3°C [Set: 114.0°C ] | SSR: H1.00 | Err:  18.7 °C |  PP:  5.61 | PD: -0.37  | PI:  0.00 | Brew:  52.4°C |  0.00 bar [0.498 V]
  1755.7 s | Boiler:  95.3°C [Set: 114.0°C ] | SSR: H1.00 | Err:  18.7 °C |  PP:  5.61 | PD: -0.36  | PI:  0.00 | Brew:  47.8°C |  0.00 bar [0.500 V]
  1756.0 s | Boiler:  95.8°C [Set: 114.0°C ] | SSR: H1.00 | Err:  18.2 °C |  PP:  5.47 | PD: -0.39  | PI:  0.00 | Brew:  51.6°C |  0.00 bar [0.500 V]
  1756.3 s | Boiler:  95.3°C [Set: 114.0°C ] | SSR: H1.00 | Err:  18.7 °C |  PP:  5.61 | PD: -0.34  | PI:  0.00 | Brew:  49.7°C |  0.00 bar [0.495 V]
  1756.6 s | Boiler:  95.8°C [Set: 114.0°C ] | SSR: H1.00 | Err:  18.2 °C |  PP:  5.47 | PD: -0.37  | PI:  0.00 | Brew:  48.5°C |  0.00 bar [0.498 V]
  1756.9 s | Boiler:  95.8°C [Set: 114.0°C ] | SSR: H1.00 | Err:  18.2 °C |  PP:  5.47 | PD: -0.36  | PI:  0.00 | Brew:  50.8°C |  0.00 bar [0.498 V]
  1757.2 s | Boiler:  95.6°C [Set: 114.0°C ] | SSR: H1.00 | Err:  18.4 °C |  PP:  5.52 | PD: -0.34  | PI:  0.00 | Brew:  48.1°C |  0.00 bar [0.500 V]
  1757.5 s | Boiler:  96.4°C [Set: 114.0°C ] | SSR: H1.00 | Err:  17.6 °C |  PP:  5.28 | PD: -0.39  | PI:  0.00 | Brew:  50.2°C |  0.00 bar [0.497 V]
  1757.8 s | Boiler:  96.4°C [Set: 114.0°C ] | SSR: H1.00 | Err:  17.6 °C |  PP:  5.28 | PD: -0.38  | PI:  0.00 | Brew:  52.8°C |  0.00 bar [0.497 V]
  1758.1 s | Boiler:  96.9°C [Set: 114.0°C ] | SSR: H1.00 | Err:  17.1 °C |  PP:  5.14 | PD: -0.40  | PI:  0.00 | Brew:  49.0°C |  0.00 bar [0.495 V]
  1758.4 s | Boiler:  96.5°C [Set: 114.0°C ] | SSR: H1.00 | Err:  17.5 °C |  PP:  5.24 | PD: -0.37  | PI:  0.00 | Brew:  47.0°C |  0.00 bar [0.498 V]
  1758.8 s | Boiler:  96.9°C [Set: 114.0°C ] | SSR: H1.00 | Err:  17.1 °C |  PP:  5.14 | PD: -0.38  | PI:  0.00 | Brew:  47.9°C |  0.00 bar [0.495 V]
  1759.1 s | Boiler:  97.0°C [Set: 114.0°C ] | SSR: H1.00 | Err:  17.0 °C |  PP:  5.10 | PD: -0.39  | PI:  0.00 | Brew:  47.0°C |  0.00 bar [0.485 V]
  1759.4 s | Boiler:  97.3°C [Set: 114.0°C ] | SSR: H1.00 | Err:  16.7 °C |  PP:  5.00 | PD: -0.40  | PI:  0.00 | Brew:  50.9°C |  0.00 bar [0.498 V]
  1759.7 s | Boiler:  96.1°C [Set: 114.0°C ] | SSR: H1.00 | Err:  17.9 °C |  PP:  5.38 | PD: -0.30  | PI:  0.00 | Brew:  48.6°C |  0.00 bar [0.498 V]
  1760.0 s | Boiler:  98.8°C [Set: 114.0°C ] | SSR: H1.00 | Err:  15.2 °C |  PP:  4.55 | PD: -0.50  | PI:  0.00 | Brew:  48.1°C |  0.00 bar [0.498 V]
  1760.3 s | Boiler:  97.0°C [Set: 114.0°C ] | SSR: H1.00 | Err:  17.0 °C |  PP:  5.10 | PD: -0.35  | PI:  0.00 | Brew:  48.1°C |  0.00 bar [0.500 V]
  1760.6 s | Boiler:  97.3°C [Set: 114.0°C ] | SSR: H1.00 | Err:  16.7 °C |  PP:  5.00 | PD: -0.36  | PI:  0.00 | Brew:  51.0°C |  0.00 bar [0.500 V]
  1760.9 s | Boiler:  97.5°C [Set: 114.0°C ] | SSR: H1.00 | Err:  16.5 °C |  PP:  4.95 | PD: -0.37  | PI:  0.00 | Brew:  49.8°C |  0.00 bar [0.497 V]
  1761.3 s | Boiler:  98.0°C [Set: 114.0°C ] | SSR: H1.00 | Err:  16.0 °C |  PP:  4.80 | PD: -0.39  | PI:  0.00 | Brew:  49.2°C |  0.00 bar [0.497 V]
  1761.6 s | Boiler:  97.8°C [Set: 114.0°C ] | SSR: H1.00 | Err:  16.2 °C |  PP:  4.85 | PD: -0.37  | PI:  0.00 | Brew:  46.5°C |  0.00 bar [0.498 V]
  1761.9 s | Boiler:  97.8°C [Set: 114.0°C ] | SSR: H1.00 | Err:  16.2 °C |  PP:  4.85 | PD: -0.36  | PI:  0.00 | Brew:  51.8°C |  0.00 bar [0.493 V]
  1762.2 s | Boiler:  98.3°C [Set: 114.0°C ] | SSR: H1.00 | Err:  15.7 °C |  PP:  4.70 | PD: -0.39  | PI:  0.00 | Brew:  47.6°C |  0.00 bar [0.500 V]
  1762.5 s | Boiler:  98.3°C [Set: 114.0°C ] | SSR: H1.00 | Err:  15.7 °C |  PP:  4.70 | PD: -0.38  | PI:  0.00 | Brew:  50.1°C |  0.00 bar [0.495 V]
  1762.8 s | Boiler:  98.3°C [Set: 114.0°C ] | SSR: H1.00 | Err:  15.7 °C |  PP:  4.70 | PD: -0.37  | PI:  0.00 | Brew:  49.2°C |  0.00 bar [0.500 V]
  1763.1 s | Boiler:  98.5°C [Set: 114.0°C ] | SSR: H1.00 | Err:  15.5 °C |  PP:  4.65 | PD: -0.37  | PI:  0.00 | Brew:  48.3°C |  0.00 bar [0.498 V]
  1763.4 s | Boiler:  98.8°C [Set: 114.0°C ] | SSR: H1.00 | Err:  15.2 °C |  PP:  4.55 | PD: -0.39  | PI:  0.00 | Brew:  49.9°C |  0.00 bar [0.500 V]
  1763.7 s | Boiler:  99.2°C [Set: 114.0°C ] | SSR: H1.00 | Err:  14.8 °C |  PP:  4.45 | PD: -0.41  | PI:  0.00 | Brew:  48.6°C |  0.00 bar [0.495 V]
  1764.1 s | Boiler:  99.0°C [Set: 114.0°C ] | SSR: H1.00 | Err:  15.0 °C |  PP:  4.50 | PD: -0.38  | PI:  0.00 | Brew:  46.8°C |  0.00 bar [0.498 V]
  1764.4 s | Boiler:  99.2°C [Set: 114.0°C ] | SSR: H1.00 | Err:  14.8 °C |  PP:  4.45 | PD: -0.39  | PI:  0.00 | Brew:  49.1°C |  0.00 bar [0.495 V]
  1764.7 s | Boiler:  99.0°C [Set: 114.0°C ] | SSR: H1.00 | Err:  15.0 °C |  PP:  4.50 | PD: -0.36  | PI:  0.00 | Brew:  50.1°C |  0.00 bar [0.497 V]
  1765.0 s | Boiler:  99.2°C [Set: 114.0°C ] | SSR: H1.00 | Err:  14.8 °C |  PP:  4.45 | PD: -0.37  | PI:  0.00 | Brew:  48.4°C |  0.00 bar [0.498 V]
  1765.3 s | Boiler:  99.3°C [Set: 114.0°C ] | SSR: H1.00 | Err:  14.7 °C |  PP:  4.40 | PD: -0.37  | PI:  0.00 | Brew:  52.0°C |  0.00 bar [0.497 V]
  1765.6 s | Boiler: 100.0°C [Set: 114.0°C ] | SSR: H1.00 | Err:  14.0 °C |  PP:  4.19 | PD: -0.41  | PI:  0.00 | Brew:  50.9°C |  0.00 bar [0.497 V]
  1765.9 s | Boiler:  99.9°C [Set: 114.0°C ] | SSR: H1.00 | Err:  14.1 °C |  PP:  4.24 | PD: -0.39  | PI:  0.00 | Brew:  48.8°C |  0.00 bar [0.498 V]
  1766.3 s | Boiler:  99.7°C [Set: 114.0°C ] | SSR: H1.00 | Err:  14.3 °C |  PP:  4.29 | PD: -0.37  | PI:  0.00 | Brew:  48.0°C |  0.00 bar [0.497 V]
  1766.6 s | Boiler:  99.7°C [Set: 114.0°C ] | SSR: H1.00 | Err:  14.3 °C |  PP:  4.29 | PD: -0.36  | PI:  0.00 | Brew:  48.0°C |  0.00 bar [0.497 V]
  1766.9 s | Boiler: 100.0°C [Set: 114.0°C ] | SSR: H1.00 | Err:  14.0 °C |  PP:  4.19 | PD: -0.38  | PI:  0.00 | Brew:  47.7°C |  0.00 bar [0.497 V]
  1767.2 s | Boiler:  99.7°C [Set: 114.0°C ] | SSR: H1.00 | Err:  14.3 °C |  PP:  4.29 | PD: -0.34  | PI:  0.00 | Brew:  50.4°C |  0.00 bar [0.493 V]
  1767.5 s | Boiler: 100.4°C [Set: 114.0°C ] | SSR: H1.00 | Err:  13.6 °C |  PP:  4.08 | PD: -0.38  | PI:  0.00 | Brew:  48.3°C |  0.00 bar [0.497 V]
  1767.8 s | Boiler: 100.2°C [Set: 114.0°C ] | SSR: H1.00 | Err:  13.8 °C |  PP:  4.14 | PD: -0.36  | PI:  0.00 | Brew:  50.6°C |  0.00 bar [0.495 V]
  1768.1 s | Boiler: 100.6°C [Set: 114.0°C ] | SSR: H1.00 | Err:  13.4 °C |  PP:  4.03 | PD: -0.38  | PI:  0.00 | Brew:  45.7°C |  0.00 bar [0.500 V]
  1768.5 s | Boiler: 100.6°C [Set: 114.0°C ] | SSR: H1.00 | Err:  13.4 °C |  PP:  4.03 | PD: -0.37  | PI:  0.00 | Brew:  50.4°C |  0.00 bar [0.489 V]
  1768.8 s | Boiler: 100.2°C [Set: 114.0°C ] | SSR: H1.00 | Err:  13.8 °C |  PP:  4.14 | PD: -0.33  | PI:  0.00 | Brew:  44.8°C |  0.00 bar [0.498 V]
  1769.1 s | Boiler: 100.7°C [Set: 114.0°C ] | SSR: H1.00 | Err:  13.3 °C |  PP:  3.98 | PD: -0.37  | PI:  0.00 | Brew:  49.5°C |  0.00 bar [0.500 V]
  1769.5 s | Boiler: 101.1°C [Set: 114.0°C ] | SSR: H1.00 | Err:  12.9 °C |  PP:  3.87 | PD: -0.38  | PI:  0.00 | Brew:  50.1°C |  0.00 bar [0.497 V]
  1769.8 s | Boiler: 101.5°C [Set: 114.0°C ] | SSR: H1.00 | Err:  12.5 °C |  PP:  3.76 | PD: -0.40  | PI:  0.00 | Brew:  49.5°C |  0.00 bar [0.498 V]
  1770.1 s | Boiler: 101.1°C [Set: 114.0°C ] | SSR: H1.00 | Err:  12.9 °C |  PP:  3.87 | PD: -0.36  | PI:  0.00 | Brew:  43.4°C |  0.00 bar [0.498 V]
  1770.4 s | Boiler: 101.5°C [Set: 114.0°C ] | SSR: H1.00 | Err:  12.5 °C |  PP:  3.76 | PD: -0.38  | PI:  0.00 | Brew:  51.2°C |  0.00 bar [0.497 V]
  1770.7 s | Boiler: 101.7°C [Set: 114.0°C ] | SSR: H1.00 | Err:  12.3 °C |  PP:  3.70 | PD: -0.39  | PI:  0.00 | Brew:  48.2°C |  0.03 bar [0.506 V]
  1771.0 s | Boiler: 101.8°C [Set: 114.0°C ] | SSR: H1.00 | Err:  12.2 °C |  PP:  3.65 | PD: -0.39  | PI:  0.00 | Brew:  48.8°C |  0.00 bar [0.498 V]
  1771.3 s | Boiler: 102.0°C [Set: 114.0°C ] | SSR: H1.00 | Err:  12.0 °C |  PP:  3.59 | PD: -0.39  | PI:  0.00 | Brew:  55.2°C |  0.00 bar [0.498 V]
  1771.6 s | Boiler: 101.3°C [Set: 114.0°C ] | SSR: H1.00 | Err:  12.7 °C |  PP:  3.81 | PD: -0.33  | PI:  0.00 | Brew:  48.1°C |  0.00 bar [0.497 V]
  1772.0 s | Boiler: 102.0°C [Set: 114.0°C ] | SSR: H1.00 | Err:  12.0 °C |  PP:  3.59 | PD: -0.38  | PI:  0.00 | Brew:  49.2°C |  0.00 bar [0.500 V]
